feature	mean	std
Neurosynth_TFIDF__developmental	0.024068796716800827	0.039341936651010455
Neurosynth_TFIDF__autism	0.024061650546303503	0.03745933593765279
Neurosynth_TFIDF__apparent	0.02403139659152435	0.05791681629427416
Neurosynth_TFIDF__amygdala responses	0.023945500438489337	0.055771148167706334
Neurosynth_TFIDF__rhythm	0.023939252311074737	0.0
Neurosynth_TFIDF__encoding retrieval	0.023930509519177186	0.007105979664447936
Neurosynth_TFIDF__organized	0.023884836546945763	0.08607727838635555
Neurosynth_TFIDF__repeated	0.02380951481433953	0.05743341454762079
Neurosynth_TFIDF__recognition task	0.02380466340332651	0.06627883826823801
Neurosynth_TFIDF__preliminary	0.023802076144698252	0.04630285547439613
Neurosynth_TFIDF__14 healthy	0.02369615666871038	0.0
Neurosynth_TFIDF__thickness	0.02369615666871038	0.0
Neurosynth_TFIDF__represent	0.023660637480679068	0.06879772040111608
Neurosynth_TFIDF__depending	0.023481295287763496	0.040623164889224815
Neurosynth_TFIDF__medial frontal	0.023478456590347092	0.08242295734375124
Neurosynth_TFIDF__shaped	0.023475487126899442	0.03358367131276542
Neurosynth_TFIDF__distinguished	0.023398670460392346	0.04069445860272313
Neurosynth_TFIDF__impairments	0.02336790756873229	0.03599997182544386
Neurosynth_TFIDF__occipital temporal	0.023355256512151985	0.03251370786190924
Neurosynth_TFIDF__neuroanatomical	0.02328931052016307	0.05324704610257142
Neurosynth_TFIDF__investigation	0.02322176591883566	0.06495375178494961
Neurosynth_TFIDF__sensorimotor network	0.023178427903746378	0.0
Neurosynth_TFIDF__presence	0.023143272299627107	0.07067795499736973
Neurosynth_TFIDF__aimed	0.02305132024560266	0.07568967662780782
Neurosynth_TFIDF__measures	0.02296019634085163	0.03214818289710545
Neurosynth_TFIDF__anterior temporal	0.022867477217108818	0.05780830129252151
Neurosynth_TFIDF__ii	0.02286214976948682	0.05856015162453085
Neurosynth_TFIDF__meg	0.022816606197697115	0.013403030531294033
Neurosynth_TFIDF__mode	0.022814913182008748	0.10695012973337185
Neurosynth_TFIDF__27	0.02272570844062252	0.04249389935640675
Neurosynth_TFIDF__differentiation	0.022693477077607497	0.0482731985352928
Neurosynth_TFIDF__highest	0.022651272717419655	0.043400256983785294
Neurosynth_TFIDF__spatial attention	0.022646139645574288	0.07674103437406023
Neurosynth_TFIDF__relation	0.022555329947324503	0.05042506782513883
Neurosynth_TFIDF__linked	0.02237468277011107	0.10185585620492822
Neurosynth_TFIDF__positively correlated	0.02236656520880674	0.06295688509373612
Neurosynth_TFIDF__link	0.02233961133202597	0.052108312109861034
Neurosynth_TFIDF__angry	0.022257197707457595	0.0756151419771183
Neurosynth_TFIDF__21	0.022246297917574653	0.04719418136421
Neurosynth_TFIDF__hand movements	0.022242866024235947	0.05940177292349235
Neurosynth_TFIDF__negative positive	0.022218849097079055	0.04085199445382479
Neurosynth_TFIDF__temporal sulcus	0.022188925458415703	0.05584954097020955
Neurosynth_TFIDF__influences	0.02208559078481928	0.05943754126821549
Neurosynth_TFIDF__introduced	0.02208026019107772	0.08103649987146178
Neurosynth_TFIDF__limitations	0.022067584547793895	0.06760416539166308
Neurosynth_TFIDF__pars opercularis	0.022059089652814504	0.03730793736199128
Neurosynth_TFIDF__opercularis	0.022059089652814504	0.03730793736199128
Neurosynth_TFIDF__understanding	0.0219942539662443	0.07184336579667261
Neurosynth_TFIDF__parkinson	0.021893015352062714	0.04599929953050521
Neurosynth_TFIDF__parkinson disease	0.021893015352062714	0.04599929953050521
Neurosynth_TFIDF__cognitively	0.021798634162538345	0.08128314870680405
Neurosynth_TFIDF__ffa	0.02169447477862616	0.038036470656840016
Neurosynth_TFIDF__evolution	0.021689378997307024	0.012680829921855688
Neurosynth_TFIDF__numerous	0.021676176712392047	0.07799603863406546
Neurosynth_TFIDF__decreases	0.02163750373770457	0.09797405433974149
Neurosynth_TFIDF__selective	0.02163217668315452	0.06903874930480028
Neurosynth_TFIDF__investigating	0.02161239970330319	0.06822765346000498
Neurosynth_TFIDF__problem	0.02147073627906585	0.03583396893196685
Neurosynth_TFIDF__word form	0.02146805674217231	0.036327210000603724
Neurosynth_TFIDF__spl	0.021289225068584605	0.0137048121832219
Neurosynth_TFIDF__ways	0.021191215261857688	0.02685768290913777
Neurosynth_TFIDF__emotions	0.02118124750307076	0.039029221095562665
Neurosynth_TFIDF__recruitment	0.021133132225490646	0.07158604393714128
Neurosynth_TFIDF__sufficient	0.02110180437626644	0.036096987817137605
Neurosynth_TFIDF__sub	0.021039860956797402	0.028440991112470535
Neurosynth_TFIDF__decision	0.020948610710467688	0.05441135256190719
Neurosynth_TFIDF__played	0.02084112417450061	0.08264377417212994
Neurosynth_TFIDF__cognitive tasks	0.02082680383255115	0.05833429582624152
Neurosynth_TFIDF__signature	0.020817316528641126	0.024859762986432745
Neurosynth_TFIDF__invariant	0.020770462025611943	0.009452817295755568
Neurosynth_TFIDF__medial orbitofrontal	0.02068190254899981	0.042965724358993616
Neurosynth_TFIDF__letters	0.02064656789125042	0.04949547971191336
Neurosynth_TFIDF__presumably	0.02064617760780105	0.0632195041612428
Neurosynth_TFIDF__distinction	0.020616673218038513	0.05672214077420343
Neurosynth_TFIDF__morphological	0.020585486943450998	0.0
Neurosynth_TFIDF__reports	0.02054863679062227	0.07137307354145599
Neurosynth_TFIDF__conclude	0.020529507120164884	0.0729593670777838
Neurosynth_TFIDF__error	0.020510388468942067	0.06389042284710768
Neurosynth_TFIDF__numerical	0.020490062970087267	0.025296933779292603
Neurosynth_TFIDF__closely	0.020298788442709936	0.052205880258065544
Neurosynth_TFIDF__kinds	0.020266057251056374	0.019645470997448535
Neurosynth_TFIDF__decision task	0.020232687689631938	0.04272195339194642
Neurosynth_TFIDF__sex	0.02022477860225848	0.025760489286554836
Neurosynth_TFIDF__electroencephalography eeg	0.020173249701799397	0.015458352632349962
Neurosynth_TFIDF__electroencephalography	0.020173249701799397	0.015458352632349962
Neurosynth_TFIDF__disorders	0.02013586510312979	0.051579285928309744
Neurosynth_TFIDF__successful	0.02013281330906999	0.06068845570992227
Neurosynth_TFIDF__limited	0.02006713915330442	0.06193278312880544
Neurosynth_TFIDF__benefits	0.020001524261163722	0.047762710082177015
Neurosynth_TFIDF__orienting	0.01998734979548182	0.0717672389006444
Neurosynth_TFIDF__group level	0.019982348660061624	0.004515975556242104
Neurosynth_TFIDF__explained	0.019771880281603597	0.025593077214847635
Neurosynth_TFIDF__hippocampal	0.01970572120863196	0.061988092074130786
Neurosynth_TFIDF__exhibiting	0.01967166397878097	0.013116862357091846
Neurosynth_TFIDF__discrimination task	0.01961856158242563	0.07508812593149097
Neurosynth_TFIDF__questionnaire	0.019551753242618607	0.0
Neurosynth_TFIDF__facilitates	0.019551753242618607	0.0
Neurosynth_TFIDF__women	0.01954732679678984	0.07323442981119482
Neurosynth_TFIDF__occipito temporal	0.019537583419089333	0.037967110409260145
Neurosynth_TFIDF__occipito	0.019537583419089333	0.037967110409260145
Neurosynth_TFIDF__changed	0.019479131454108005	0.04535958191384517
Neurosynth_TFIDF__abstract	0.019428319778190626	0.026881962880398905
Neurosynth_TFIDF__retrieved	0.01936112339427885	0.06161603555692807
Neurosynth_TFIDF__fundamental	0.01934867037902409	0.05874819761763179
Neurosynth_TFIDF__repeat	0.01925073462146891	0.011841702200397666
Neurosynth_TFIDF__twice	0.019192447147755438	0.015900233956251755
Neurosynth_TFIDF__involves	0.019168892153482307	0.06803649725924915
Neurosynth_TFIDF__gene	0.019166767288263085	0.0566191302106214
Neurosynth_TFIDF__terms	0.01912830069917607	0.07325274195678895
Neurosynth_TFIDF__critical role	0.019123128225950133	0.05273795225541164
Neurosynth_TFIDF__ventral dorsal	0.019112550167069798	0.03198214945885186
Neurosynth_TFIDF__faces	0.01909685623974489	0.05856235643824061
Neurosynth_TFIDF__beginning	0.019052812181363333	0.039057252171716794
Neurosynth_TFIDF__cause	0.019038536640722227	0.04267907956051931
Neurosynth_TFIDF__correlate	0.019025815780007938	0.07369512720491561
Neurosynth_TFIDF__high resolution	0.018944967236949446	0.03593704964346907
Neurosynth_TFIDF__gyrus medial	0.018914812947732174	0.026315943103405307
Neurosynth_TFIDF__iii	0.018886900430791564	0.0489706112421519
Neurosynth_TFIDF__37	0.01882582122239604	0.06324302379084545
Neurosynth_TFIDF__space	0.018823325823839762	0.04520891728766391
Neurosynth_TFIDF__dynamically	0.018811665823265784	0.0
Neurosynth_TFIDF__serves	0.018811665823265784	0.0
Neurosynth_TFIDF__resonance measure	0.018788114427621152	0.07406019657107797
Neurosynth_TFIDF__recognition memory	0.018775761855210252	0.050823174449045556
Neurosynth_TFIDF__opposed	0.01870247194284117	0.06163693862272608
Neurosynth_TFIDF__asymmetry	0.018615273827980235	0.0381007597931497
Neurosynth_TFIDF__peripheral	0.01851390227452174	0.058046660192415944
Neurosynth_TFIDF__behavioral measures	0.018468988122602316	0.011754291198765195
Neurosynth_TFIDF__concrete	0.018413598293957122	0.02300954289012431
Neurosynth_TFIDF__selective attention	0.018356299102195058	0.04873409657730825
Neurosynth_TFIDF__autobiographical memory	0.01816843251477821	0.03882062298042737
Neurosynth_TFIDF__conclusion	0.018050628696135235	0.05743013936512517
Neurosynth_TFIDF__accurately	0.017837730959537123	0.02436177951074991
Neurosynth_TFIDF__presenting	0.017809749048018873	0.08847380647007769
Neurosynth_TFIDF__intention	0.017769948956364485	0.017151029137898087
Neurosynth_TFIDF__block design	0.01776875256901488	0.04966409817039829
Neurosynth_TFIDF__anterior medial	0.01776142832346954	0.07465364043009612
Neurosynth_TFIDF__motion	0.01762708663169826	0.0701182192727054
Neurosynth_TFIDF__elicited	0.017605274500659473	0.07925239209933985
Neurosynth_TFIDF__contextual	0.017587372975729095	0.050009689847160456
Neurosynth_TFIDF__operation	0.017562998964119246	0.02069119486694729
Neurosynth_TFIDF__demanding	0.017562961676300275	0.061791163777690394
Neurosynth_TFIDF__temporal occipital	0.01753942799491911	0.07674953372715397
Neurosynth_TFIDF__frequently	0.017486902153117385	0.05754266167473208
Neurosynth_TFIDF__substantially	0.01742304362535643	0.03552701617424459
Neurosynth_TFIDF__leads	0.017416862538326222	0.04713918792005125
Neurosynth_TFIDF__unaffected	0.017415984025057372	0.054673580943260434
Neurosynth_TFIDF__inconsistent	0.0173551758476422	0.04926398140026716
Neurosynth_TFIDF__enhance	0.01735253784792078	0.017714081296453937
Neurosynth_TFIDF__actual	0.017347102253117835	0.045384344086805875
Neurosynth_TFIDF__dorsal medial	0.017328394928126444	0.07126363654597923
Neurosynth_TFIDF__mood	0.01731104554344932	0.04253703054040142
Neurosynth_TFIDF__potential	0.017309492505128084	0.07026224158386792
Neurosynth_TFIDF__anatomy	0.017258311307254796	0.03336293592253417
Neurosynth_TFIDF__relevance	0.017239626166664062	0.029491784686928632
Neurosynth_TFIDF__indexed	0.017193170779640818	0.010478473855803696
Neurosynth_TFIDF__mtl	0.017140098047154592	0.015565500369041122
Neurosynth_TFIDF__visual motion	0.017096552429890024	0.04760281070305146
Neurosynth_TFIDF__accounted	0.017039142767043842	0.04856336542982491
Neurosynth_TFIDF__psts	0.016982732232591037	0.0
Neurosynth_TFIDF__testing	0.016825279775465555	0.03353878004429869
Neurosynth_TFIDF__highlight	0.016813314937869868	0.061911749268619524
Neurosynth_TFIDF__solving	0.016784614321276106	0.04528920493400439
Neurosynth_TFIDF__dose	0.016774116478815566	0.0
Neurosynth_TFIDF__population	0.016774116478815566	0.0
Neurosynth_TFIDF__modulates	0.01675364339903104	0.05806379774085661
Neurosynth_TFIDF__outside	0.016732191428520022	0.046190376580299716
Neurosynth_TFIDF__anterior hippocampus	0.016502917457384986	0.08711181556678686
Neurosynth_TFIDF__flexible	0.016495671477988902	0.0164771632279354
Neurosynth_TFIDF__environments	0.016467540097341804	0.022628438682858347
Neurosynth_TFIDF__occipitotemporal cortex	0.016443408767904667	0.06857178081205903
Neurosynth_TFIDF__triggered	0.016437725132282668	0.05476088784310831
Neurosynth_TFIDF__psychiatric disorders	0.016383362910041867	0.0
Neurosynth_TFIDF__sources	0.016380788984660645	0.08320566897335152
Neurosynth_TFIDF__observers	0.016368569917180463	0.0
Neurosynth_TFIDF__binding	0.016221176769752408	0.05622974863198174
Neurosynth_TFIDF__transcranial	0.016183922076485627	0.06039819674051404
Neurosynth_TFIDF__magnetic stimulation	0.016183922076485627	0.06039819674051404
Neurosynth_TFIDF__transcranial magnetic	0.016183922076485627	0.06039819674051404
Neurosynth_TFIDF__connectivity	0.016128079198213303	0.05899094684085134
Neurosynth_TFIDF__local	0.0161252517514649	0.06843007850036624
Neurosynth_TFIDF__quantitative	0.016082201960475224	0.09797798181054256
Neurosynth_TFIDF__took	0.01600303973109342	0.08015027252650726
Neurosynth_TFIDF__majority	0.01596110935596644	0.07828073753894718
Neurosynth_TFIDF__occipital cortex	0.015859844595435654	0.07024913722942447
Neurosynth_TFIDF__200	0.01584880571425356	0.03236964937934401
Neurosynth_TFIDF__lingual	0.01583072466109942	0.07172285749515998
Neurosynth_TFIDF__led	0.015794986550075475	0.06108217327453959
Neurosynth_TFIDF__incidental	0.015612703903627163	0.015423785279997958
Neurosynth_TFIDF__affected	0.015557863834396968	0.06505444353817752
Neurosynth_TFIDF__relates	0.015466373103817972	0.0
Neurosynth_TFIDF__physiological	0.015399769867310939	0.07152451802501293
Neurosynth_TFIDF__emotional stimuli	0.015381936417865736	0.061022074541758384
Neurosynth_TFIDF__magnetoencephalography	0.01532120824093862	0.0016615239916366303
Neurosynth_TFIDF__way	0.01512224163768623	0.06096617479651546
Neurosynth_TFIDF__defined	0.015119129124743879	0.07082633154790507
Neurosynth_TFIDF__integrate	0.015018028062487768	0.06446864016883067
Neurosynth_TFIDF__occur	0.0149160734390144	0.05927176348495601
Neurosynth_TFIDF__clear	0.014910112418827136	0.0929189343849283
Neurosynth_TFIDF__recordings	0.01477443979868727	0.05688526646982851
Neurosynth_TFIDF__correlations	0.014607779428192039	0.05273013346522916
Neurosynth_TFIDF__rehabilitation	0.01457146809877701	0.0
Neurosynth_TFIDF__picture	0.01445409685820609	0.0681363760740004
Neurosynth_TFIDF__healthy young	0.014436416691400052	0.02646988645796922
Neurosynth_TFIDF__absence	0.014379899942679901	0.06885821670037427
Neurosynth_TFIDF__covaried	0.014322713943640784	0.018298893310704285
Neurosynth_TFIDF__zone	0.014240774813195764	0.0792453176232198
Neurosynth_TFIDF__concerning	0.014149101556149412	0.06671778647268986
Neurosynth_TFIDF__expected	0.014086518975979574	0.04795452076974178
Neurosynth_TFIDF__assessing	0.014045767194094436	0.03868614167276338
Neurosynth_TFIDF__dysfunctions	0.014032876908381967	0.011938680446098965
Neurosynth_TFIDF__inputs	0.014015359004759306	0.060133744797186
Neurosynth_TFIDF__interpretation	0.01381145094207138	0.04286535453429665
Neurosynth_TFIDF__voxels	0.013759690642799706	0.05076791401955544
Neurosynth_TFIDF__optimized	0.01369463480362395	0.02431767420210578
Neurosynth_TFIDF__social	0.013669674387541358	0.08307288148665709
Neurosynth_TFIDF__gestures	0.01365968424929403	0.0
Neurosynth_TFIDF__predictive	0.013483435458528977	0.04350939551115307
Neurosynth_TFIDF__healthy male	0.013478035594770803	0.03948767557449382
Neurosynth_TFIDF__valid	0.013462631241524704	0.05140534750518758
Neurosynth_TFIDF__deprivation	0.013453545519642101	0.027356183298148602
Neurosynth_TFIDF__representing	0.013433183550403103	0.08183602312588958
Neurosynth_TFIDF__healthy individuals	0.013389270086338287	0.0
Neurosynth_TFIDF__classified	0.013320639739735317	0.07238216777519207
Neurosynth_TFIDF__theoretical	0.013283461044946182	0.06826086268196323
Neurosynth_TFIDF__students	0.013229469544841537	0.0348185312602991
Neurosynth_TFIDF__motor pre	0.01316955432260483	0.08093600088832315
Neurosynth_TFIDF__wide	0.0131345868738455	0.0840338824131412
Neurosynth_TFIDF__younger	0.013126589617796688	0.04708279328199624
Neurosynth_TFIDF__setting	0.012969728878736559	0.01935437679200216
Neurosynth_TFIDF__nerve	0.012924985064995937	0.07630857560401244
Neurosynth_TFIDF__prediction	0.012888206256843032	0.0714186922510601
Neurosynth_TFIDF__3d	0.01275608498167638	0.044283723058594585
Neurosynth_TFIDF__combined	0.012746104208549677	0.048851290925938054
Neurosynth_TFIDF__sign	0.012707425822425553	0.03339827043630973
Neurosynth_TFIDF__successive	0.012627355366041575	0.050433491654031284
Neurosynth_TFIDF__followed	0.012605005853974017	0.057896179247679064
Neurosynth_TFIDF__speakers	0.012338082269018034	0.003967508680371577
Neurosynth_TFIDF__cortex dorsal	0.012316262629051174	0.0403381546950245
Neurosynth_TFIDF__states	0.012291488453451082	0.06653628628035128
Neurosynth_TFIDF__principle	0.012290268258902384	0.1058791502486041
Neurosynth_TFIDF__interact	0.01226069074543152	0.022584023622435508
Neurosynth_TFIDF__medial prefrontal	0.012256108612748007	0.06592159839517116
Neurosynth_TFIDF__reduce	0.012189469605816858	0.04591699303249277
Neurosynth_TFIDF__distractors	0.012182448779321071	0.05394159037891552
Neurosynth_TFIDF__clearly	0.012132116956319428	0.04918617334833629
Neurosynth_TFIDF__person	0.01208563928385028	0.03986747885398817
Neurosynth_TFIDF__plays role	0.012058485919373422	0.0029345596559863163
Neurosynth_TFIDF__eyes	0.012032864910056899	0.0663647218853327
Neurosynth_TFIDF__priming	0.012004503603828948	0.04851806597760682
Neurosynth_TFIDF__visual cortex	0.011944469712332284	0.049769685156737575
Neurosynth_TFIDF__presentations	0.011872804980014471	0.01715252495620245
Neurosynth_TFIDF__administered	0.011738695487624507	0.061753481596505407
Neurosynth_TFIDF__occipital	0.01172045073445576	0.06776899550388318
Neurosynth_TFIDF__expressions	0.011694845394641341	0.08053009968768324
Neurosynth_TFIDF__threat	0.01151739317996292	0.06625144061963445
Neurosynth_TFIDF__transfer	0.011502682765901684	0.06735707855537018
Neurosynth_TFIDF__repetition	0.011361640632311876	0.04361156155052087
Neurosynth_TFIDF__separable	0.011340468934366583	0.016448876885184125
Neurosynth_TFIDF__met	0.01131764472985911	0.0
Neurosynth_TFIDF__fractional	0.01131764472985911	0.0
Neurosynth_TFIDF__linearly	0.01131764472985911	0.0
Neurosynth_TFIDF__male female	0.011283270430213686	0.003781198022523454
Neurosynth_TFIDF__closed	0.011247541120594198	0.07091209187025575
Neurosynth_TFIDF__contents	0.01117435370865745	0.022646815286401247
Neurosynth_TFIDF__difficulties	0.011070403445284621	0.036346821600495675
Neurosynth_TFIDF__original	0.011048015209624005	0.019175264111743508
Neurosynth_TFIDF__playing	0.011036809758321326	0.06262210744430216
Neurosynth_TFIDF__native	0.011006358663598698	0.017084579782537333
Neurosynth_TFIDF__completed	0.010963683726833491	0.0
Neurosynth_TFIDF__event potentials	0.01091266082316228	0.07897615713145756
Neurosynth_TFIDF__points	0.010871916308681874	0.036375268076672865
Neurosynth_TFIDF__observing	0.010795272708315928	0.002864411540986063
Neurosynth_TFIDF__challenges	0.010739860730759936	0.009414327574522159
Neurosynth_TFIDF__specificity	0.010680875063788443	0.049861627720360104
Neurosynth_TFIDF__ms	0.010447680208861368	0.05233970370791963
Neurosynth_TFIDF__computation	0.01036839535714403	0.028005314785016572
Neurosynth_TFIDF__05	0.010311656063092653	0.08173251048723325
Neurosynth_TFIDF__scenes	0.010273443346847657	0.018823889708082568
Neurosynth_TFIDF__memories	0.010121255912808083	0.08270854934147717
Neurosynth_TFIDF__parahippocampal	0.010117789499432431	0.05463703244203569
Neurosynth_TFIDF__remain unclear	0.01011508368344938	0.0
Neurosynth_TFIDF__negative emotional	0.01011508368344938	0.0
Neurosynth_TFIDF__coupled	0.010086797110132464	0.0363473402252022
Neurosynth_TFIDF__runs	0.010080670075723648	0.010669247079669944
Neurosynth_TFIDF__inferior temporal	0.010062425257230957	0.053699246088148175
Neurosynth_TFIDF__treatment	0.009998974509753409	0.0252153176397018
Neurosynth_TFIDF__skill	0.009972035854010481	0.003417234232321357
Neurosynth_TFIDF__negativity	0.009950045336056543	0.07089594654859535
Neurosynth_TFIDF__session	0.009783592814178706	0.0594478866489463
Neurosynth_TFIDF__encoded	0.009658653913272775	0.07679811671831913
Neurosynth_TFIDF__36	0.0095646912930255	0.1203656531736127
Neurosynth_TFIDF__posterior inferior	0.009547679669001283	0.03606641869921079
Neurosynth_TFIDF__substantia	0.009539692727661312	0.006090474501552156
Neurosynth_TFIDF__approaches	0.009533651535500945	0.02144146322292133
Neurosynth_TFIDF__chosen	0.009481588119337062	0.010070165123283358
Neurosynth_TFIDF__fusiform gyrus	0.009460577187920554	0.04069053835603566
Neurosynth_TFIDF__early visual	0.009420601565512863	0.031042190441014875
Neurosynth_TFIDF__decoding	0.009398641345653368	0.03780603189809732
Neurosynth_TFIDF__memory encoding	0.009384436451826874	0.02714517720150028
Neurosynth_TFIDF__skills	0.009266917010079968	0.011490343815305813
Neurosynth_TFIDF__negatively	0.009228652343360816	0.03805480897625865
Neurosynth_TFIDF__arterial	0.00921619400708944	0.0
Neurosynth_TFIDF__higher level	0.009169147800577905	0.03501843345540468
Neurosynth_TFIDF__13	0.009153991121015111	0.08099781863795466
Neurosynth_TFIDF__taken suggest	0.009123926263387715	0.0
Neurosynth_TFIDF__induces	0.009123926263387715	0.0
Neurosynth_TFIDF__recovery	0.009052033151815754	0.06816214697992289
Neurosynth_TFIDF__investigations	0.008846614067027522	0.0335924489291423
Neurosynth_TFIDF__positively	0.008735168309308086	0.0672410477117784
Neurosynth_TFIDF__newly	0.008712418247618545	0.07622136896779493
Neurosynth_TFIDF__potentials	0.008692771627364544	0.06768686566236352
Neurosynth_TFIDF__occipitotemporal	0.008524641768589296	0.04977564929018242
Neurosynth_TFIDF__letter	0.008480130903650095	0.038060616435995856
Neurosynth_TFIDF__goal directed	0.008427399434878882	0.09616144768453598
Neurosynth_TFIDF__rotation	0.008365542925540871	0.01619257605540473
Neurosynth_TFIDF__emotional faces	0.008353735348800986	0.012396181806592604
Neurosynth_TFIDF__later	0.00814000280553302	0.03562232129505658
Neurosynth_TFIDF__middle occipital	0.008059315040177971	0.07792009330718344
Neurosynth_TFIDF__familiarity	0.008055225410653828	0.06133804268061811
Neurosynth_TFIDF__cortex inferior	0.007871325698939887	0.028007892454041276
Neurosynth_TFIDF__correctly	0.007652131057242775	0.059607173582505085
Neurosynth_TFIDF__judged	0.007641698255201203	0.060658606126131075
Neurosynth_TFIDF__lobe mtl	0.0076351319847638155	0.013336421735760436
Neurosynth_TFIDF__reversed	0.007563212501956693	0.033428054775349644
Neurosynth_TFIDF__infer	0.007502072407686926	0.0
Neurosynth_TFIDF__fearful	0.007348030844124716	0.06852701680710271
Neurosynth_TFIDF__dorsolateral pfc	0.007342785066127184	0.0
Neurosynth_TFIDF__inverse	0.007283058564115428	0.04359885931547568
Neurosynth_TFIDF__progression	0.007176615503934637	0.0
Neurosynth_TFIDF__repetitive	0.007084024673082419	0.048820929370712196
Neurosynth_TFIDF__consider	0.007077933458682503	0.02211552153275402
Neurosynth_TFIDF__importance	0.007070854275330588	0.06233262035379307
Neurosynth_TFIDF__leading	0.007010182145013222	0.04008884035773487
Neurosynth_TFIDF__good	0.006999486640118706	0.06220633446413321
Neurosynth_TFIDF__matching task	0.006956458126936844	0.06013926202576612
Neurosynth_TFIDF__created	0.006949045068436609	0.03462445817084996
Neurosynth_TFIDF__stimulus driven	0.00692230091735015	0.014178020596688521
Neurosynth_TFIDF__form	0.006805764840516956	0.05020013985495313
Neurosynth_TFIDF__origin	0.006655295015318688	0.07879386493484064
Neurosynth_TFIDF__motor imagery	0.006649779487284763	0.05445040236181951
Neurosynth_TFIDF__improvements	0.00663793837883811	0.007933529719938492
Neurosynth_TFIDF__elusive	0.006549317154661678	0.019522682905910457
Neurosynth_TFIDF__frontal temporal	0.006433065443617844	0.048891181896514105
Neurosynth_TFIDF__impaired	0.006235687167713655	0.05239926827285063
Neurosynth_TFIDF__adult	0.006231069524492041	0.054571098914894
Neurosynth_TFIDF__just	0.006197829882089184	0.07163575356924193
Neurosynth_TFIDF__relies	0.006109472327012182	0.0348398890619311
Neurosynth_TFIDF__actively	0.005833633289507981	0.05976887490736077
Neurosynth_TFIDF__oral	0.005630752115591374	0.0062193291195376706
Neurosynth_TFIDF__exert	0.005620558860944886	0.030888030609246452
Neurosynth_TFIDF__diverse	0.0056091930186706555	0.0
Neurosynth_TFIDF__inducing	0.0056091930186706555	0.0
Neurosynth_TFIDF__losses	0.0056091930186706555	0.0
Neurosynth_TFIDF__effective connectivity	0.005454395112394844	0.06322431249968333
Neurosynth_TFIDF__late	0.005379551851558628	0.0446888489039422
Neurosynth_TFIDF__verb	0.005111025606584273	0.03968056566401468
Neurosynth_TFIDF__nogo	0.004972532151027115	0.09083637393616867
Neurosynth_TFIDF__fusiform	0.004873330079484998	0.04377879109186929
Neurosynth_TFIDF__forward	0.004843377053379897	0.0400331141907808
Neurosynth_TFIDF__correspond	0.0047847038518929914	0.037856320489320035
Neurosynth_TFIDF__spectrum disorders	0.0047516875532045075	0.02634074926866207
Neurosynth_TFIDF__aphasia	0.004625960280536057	0.004590233726551764
Neurosynth_TFIDF__dynamics	0.004615159928272425	0.050021122943467125
Neurosynth_TFIDF__crus	0.004575767736780452	0.031903429680783746
Neurosynth_TFIDF__decisions	0.00454260207690676	0.03724450263660327
Neurosynth_TFIDF__modulatory	0.004500002828507366	0.010218464576983425
Neurosynth_TFIDF__accumbens	0.004492098977275222	0.07920179552042882
Neurosynth_TFIDF__nucleus accumbens	0.004492098977275222	0.07920179552042882
Neurosynth_TFIDF__posterior superior	0.004455106569667775	0.036528391811605956
Neurosynth_TFIDF__value	0.004407240445588462	0.05506769497350223
Neurosynth_TFIDF__ventral visual	0.0043644235503974595	0.037979247579858974
Neurosynth_TFIDF__sentence comprehension	0.004221338046095612	0.013622403798149168
Neurosynth_TFIDF__peak	0.0041041768731545246	0.039002338887750135
Neurosynth_TFIDF__fusiform face	0.003985939684307129	0.045009515333793375
Neurosynth_TFIDF__behaviors	0.0039629323926591515	0.07689083258343736
Neurosynth_TFIDF__parahippocampal gyrus	0.0038739216354132127	0.04166818459791563
Neurosynth_TFIDF__efficacy	0.0038043563671030702	0.027288080454763504
Neurosynth_TFIDF__sense	0.0038026109922058133	0.05051870850275282
Neurosynth_TFIDF__reliance	0.0037221138785205983	0.017624751657027097
Neurosynth_TFIDF__48	0.0036850557682887065	0.007632588961567668
Neurosynth_TFIDF__sd	0.003621674639009493	0.00507344960245226
Neurosynth_TFIDF__conceptual	0.0035999535882062592	0.04317328679510072
Neurosynth_TFIDF__comprehensive	0.0035080752667761743	0.007455608460055136
Neurosynth_TFIDF__high low	0.0034047215244202176	0.07739412807697196
Neurosynth_TFIDF__aim	0.003378170457807257	0.061292606069160614
Neurosynth_TFIDF__scan	0.0033640189428250805	0.06044238607575177
Neurosynth_TFIDF__suffering	0.0033606339119569444	0.036044040797070596
Neurosynth_TFIDF__arm	0.0033375951984972543	0.10438596656397603
Neurosynth_TFIDF__prefrontal cortical	0.0033319881870015745	0.004886672170112153
Neurosynth_TFIDF__structural functional	0.0032507154354910264	0.007712968291340284
Neurosynth_TFIDF__open	0.003143574832004995	0.030812048998909155
Neurosynth_TFIDF__percept	0.0031005941064443355	0.039063448451589794
Neurosynth_TFIDF__comprehension	0.0030904544889860572	0.04026172772968468
Neurosynth_TFIDF__confidence	0.003021598032595015	0.0
Neurosynth_TFIDF__visual field	0.002872949205347186	0.04077289479168328
Neurosynth_TFIDF__moving	0.0027725495592906277	0.047205982102899655
Neurosynth_TFIDF__parameter	0.0027248293596591608	0.007187082215508418
Neurosynth_TFIDF__diminished	0.002668285497617979	0.0
Neurosynth_TFIDF__negative neutral	0.002668285497617979	0.0
Neurosynth_TFIDF__distress	0.002668285497617979	0.0
